https://www.swiggy.com/restaurants/cakewala-manik-bagh-road-palsikar-colony-indore-141515,3.4,1K+ ratings,21 Venkatesh market Manik Bagh road Indore,License No. 21419850003090
https://www.swiggy.com/restaurants/tinkus-tejpur-rau-and-rajendra-nagar-indore-730572,4.1,50+ ratings,"PRAKOSHT NO. S-2, KALYANAM HIGHTS SAMRIDDHI ELITE-1 TEJPUR GADBADI, INDOR, M.P 452001",License No. 11423850000311
https://www.swiggy.com/restaurants/cake-world-manik-bagh-road-bhawar-kuan-indore-138157,3.5,100+ ratings,7 Venkatesh market Manik Bagh road Indore,License No. 21420850003505
https://www.swiggy.com/restaurants/chai-sutta-bar-naredra-sudama-nagar-indore-684979,2.9,10+ ratings,plot no 86 new building no 113 ground floor naredra tiwari marg,License No. 21419850001431
https://www.swiggy.com/restaurants/sanjha-chulha-mangal-nagar-bhawar-kuan-indore-733679,4.0,100+ ratings,"G12 PLOT NO 63MANGAL NAGAR GRAMPIPLIYARAO, indore M.P 452001",License No. 21423850003784
https://www.swiggy.com/restaurants/bapu-ki-kutia-sneh-nagar-main-road-bhawar-kuan-indore-598066,3.9,100+ ratings,"32,SNEH NAGAR MAIN ROAD,OPP.SAPNA SANGEETA INDORE, Indore, Indore, Madhya Pradesh-452001",License No. 11422850000510
https://www.swiggy.com/restaurants/pizza-hut-sudama-nagar-indore-372899,3.6,1K+ ratings,"Pizza Hut Sapphire foods Private Limited. Ground Floor Surya Bhawan, 995, Sudama Nager, Ranjit Hanuman Road Indore, Madhya Pradesh -452009",License No. 11421850000517
https://www.swiggy.com/restaurants/gourmet-ice-cream-cakes-by-baskin-robbins-shiv-square-gram-tejpur-gadbadi-pulia-indore-450113,4.0,4 ratings,"SHOP NO. G-1, SHIV SQUARE, SURVE NO. 307/5, 307/7, AND 307/8, GRAM TEJPUR GADBADI PULIA, A B ROAD,Indore,Indore, Indore, Madhya Pradesh-452012",License No. 11422850000841
https://www.swiggy.com/restaurants/bakers-lounge-panchshil-nagar-sapna-sangeeta-indore-77978,4.0,1K+ ratings,"Near Gujrat Sweets, Sapna Sangeeta, Indore",License No. 11418850000940
https://www.swiggy.com/restaurants/martinoz-pizza-professor-colony-bhawar-kuan-indore-735089,3.6,20+ ratings,"17, Professor Colony, Bhawar kua Main Road, Indore, Madhya Pradesh-452011",License No. 11423850000583
https://www.swiggy.com/restaurants/dominos-pizza-palsikar-colony-manikbagh-road-indore-593679,3.7,100+ ratings,"Ground Floor, Shop No. 4 A & 5,Veda Highstreet, Plot No. 8,Palsikar Colony, Manikbagh Road,Indore - 452007, Madhya Pradesh",License No. 11422850000753
https://www.swiggy.com/restaurants/natural-ice-cream-usha-nagar-ranjeet-hanuman-indore-697214,4.6,100+ ratings,"4 USHA NAGAR EXTENSION RANJEET HANUMAN ROAD INDORE,Indore, Madhya Pradesh,452001",License No. 11423850000261
https://www.swiggy.com/restaurants/ibaco-ranjit-hanuman-road-sudama-nagar-indore-669093,4.9,20+ ratings,"306, USHA NAGAR EXTENSION, RANJIT HANUMAN ROAD, INDORE, Indore, Indore, Madhya Pradesh-452001",License No. 11423850000064
https://www.swiggy.com/restaurants/burger-farm-veda-complex-bhawar-kuan-indore-667764,4.2,1K+ ratings,"MERRY MEALS INDIA/SHOP NO G-19 VEDA COMPLEX BHAWARKUA INDORE ,Indore,Indore,Madhya Pradesh-452001",License No. 11423850000016
https://www.swiggy.com/restaurants/gurukripa-restaurant-sarwate-sarwate-south-tukoganj-indore-84070,4.0,10K+ ratings,"Sarwate Bus Stand, Indore",License No. 11422850000708
https://www.swiggy.com/restaurants/shree-gurukripa-vijay-nagar-indore-86648,4.0,10K+ ratings,"Opposite Bombay Hospital, Vijay Nagar, Indore",License No. 11416850000325
https://www.swiggy.com/restaurants/gurukripa-southtukoganj-dutt-shanti-mandapum-south-tukoganj-indore-103357,4.2,10K+ ratings,"10, Shanti Mandapum, South Tukoganj, Indore",Applied for license
https://www.swiggy.com/restaurants/wow-momo-narmada-chamber-sangeeta-road-indore-679716,3.9,100+ ratings,36/5 Narmada Chamber Sapna Sangeeta Road Indore Madhya Pradesh 452001,License No. 11423850000174
https://www.swiggy.com/restaurants/johny-hot-dog-56-dukan-56-dukan-new-palasia-indore-247842,4.4,10K+ ratings,"Shop no.-49,50 Chappan shop,New Palasia",License No. 11418850001000
https://www.swiggy.com/restaurants/the-brooklyn-creamery-healthy-ice-cream-beyond-temptation-2-greater-vaishali-nagar-indore-538512,4.2,20+ ratings,"BEYOND TEMPTATION- 2 GREATER VAISHALI NAGAR , Indore , Indore, Indore, Madhya Pradesh-452009.",License No. 21423850002362
https://www.swiggy.com/restaurants/burger-king-new-palasia-indore-indore-728301,3.7,1K+ ratings,"Shop No. 1 on Ground Floor , Saubhagya Building, 1/1, Janjeerwala Square, New Palasia, Race course Road, Indore-452001",License No. 11423850000451
https://www.swiggy.com/restaurants/thali-and-more-scheme-103-rau-and-rajendra-nagar-indore-747528,4.2,20+ ratings,"475, Scheme 103, Indore, Madhya Pradesh 452012, India",License No. 21423850004415
https://www.swiggy.com/restaurants/vijay-chaat-house-nihalpura-rajwada-indore-69420,4.4,1K+ ratings,"1, Yashoda Mata Mandir Rd, Nihalpura, Sarafa Bazar, Indore, Madhya Pradesh 452002, India",License No. 11416850000935
https://www.swiggy.com/restaurants/pishori-restaurant-khatiwala-tank-sapna-sangeeta-indore-67500,3.9,10K+ ratings,"910, Khatiwala Tank, Sapna Sangeeta, Indore",License No. 11417850000197
https://www.swiggy.com/restaurants/young-tarang-dukan-st-new-palasia-indore-181385,3.8,10K+ ratings,"46,47, 46, 56 Dukan St, Chappan Dukan, New Palasia Extension, Indore",License No. 11419850000658
https://www.swiggy.com/restaurants/hotel-apna-avenue-manas-dawar-new-palasia-indore-99966,4.2,10K+ ratings,HOTEL APNA AVENUE FOODY MANAS DAWAR 23-24/3 NEW PALASIA INDORE MADHYA PRADESH,License No. 11421850000750
https://www.swiggy.com/restaurants/vijayshree-sandwich-54-scheme-vijay-nagar-indore-64124,4.1,5K+ ratings,"B-26, Rajat Jayanti Complex, Scheme 54, Vijay Nagar, Indore",License No. 11419850000614
https://www.swiggy.com/restaurants/chai-thikana-south-tukoganj-manorama-ganj-indore-304902,4.1,1K+ ratings,"9/3 c manorama hanj geeta bhawan , indore,,INDORE-452001",License No. 21418850002215
https://www.swiggy.com/restaurants/pandit-food-service-mangal-city-mall-vijay-nagar-indore-402511,3.5,1K+ ratings,"SHOP NO L G 28 MANGAL CITY MALL VIJAY NAGAR INDORE, Indore, Indore, Indore, Madhya Pradesh - 452010",License No. 21421850001906
https://www.swiggy.com/restaurants/cakes-new-dwarkapuri-sudama-nagar-indore-740752,3.6,5 ratings,"1703, New Dwarkapuri, Hawa Bangala Rd, Indore,, Indore, Indore, Indore, Madhya Pradesh - 452009",License No. 21423850004214
https://www.swiggy.com/restaurants/chick-blast-rau-and-rajendra-nagar-indore-423883,4.0,20+ ratings,"SHOP NO. 5, SHIV SQUARE MUMBAI AGRA NATIONAL HIGHWAY, NEAR GARBADI PULIYA, INDORE, Madhya Pradesh, 452011",License No. 21420850005951
https://www.swiggy.com/restaurants/the-cake-zone-room-ram-nagar-nehru-nagar-indore-621504,3.6,20+ ratings,"196/3 NEHRU NAGAR PATNIPURA GALI NO 3 INDORE, Indore, Indore, , Madhya Pradesh, 452001",Applied for license
https://www.swiggy.com/restaurants/the-belgian-waffle-co-sapna-sangeeta-khatiwala-tank-indore-630711,4.3,100+ ratings,"THE BELGIAN WAFFLE CO., UG-52, 626-627, HOLANI COMMERCE, OPP. KAILASH FLORIST, KHATIWALA TANK, INDORE, 452014",License No. 21422850007333
https://www.swiggy.com/restaurants/love-over-coffee-vijay-nagar-indore-764666,--,Too Few Ratings,"YS FOOD/PLOT NO 11, SECTOR 113, VIJAY NAGAR, Indore, Indore, Indore, Madhya Pradesh - 452010",License No. 21423850004379
https://www.swiggy.com/restaurants/biryani-on-wheels-new-palasia-tirumala-indore-734437,4.1,100+ ratings,"F-4, Tirumala Corporate 5, New Palasia - Indore - 452001",License No. 21423850003932
https://www.swiggy.com/restaurants/sheetal-restaurant-hig-lig-patnipura-indore-120254,3.7,100+ ratings,"70/12, Patni Pura Main Road, HIG-LIG, Indore",License No. 21419850001297
https://www.swiggy.com/restaurants/mocha-vishram-colony-new-palasia-indore-71814,3.7,50+ ratings,"G-1 & 2, Prakrati Corporate Building, Race Course Area, YN Road, Indore",License No. 11421850000263
https://www.swiggy.com/restaurants/cream-centre-rasoma-square-vijay-nagar-indore-474784,3.8,20+ ratings,"Plot no.95,96 rasoma square near wow hotel Vijay Nagar Square, Vijay Nagar, Indore, Madhya Pradesh, India",License No. 11419850000551
https://www.swiggy.com/restaurants/sams-momos-chappan-dukan-new-palasia-indore-62185,3.9,10K+ ratings,"one center 56 Shops, New Palasia, Indore",License No. 11417850000278
https://www.swiggy.com/restaurants/parag-bakery-and-fast-food-sudama-nagar-indore-73151,4.0,10K+ ratings,"2297-D, Jaroliya Market, Gopur Square, Ring Road, Sudama Nagar, Indore",License No. 11415850001013
https://www.swiggy.com/restaurants/sagar-gaire-chappan-dukan-new-palasia-indore-64532,4.1,10K+ ratings,"Shop No.1, NM Tower, Chappan Dukan, Opposite Nafees Bakery, New Palasia, Indore",License No. 21418850002750
https://www.swiggy.com/restaurants/starbucks-coffee-race-course-road-new-palasia-indore-403809,4.2,500+ ratings,"Tata Starbucks, Kalapataru Grandeur,30,race course road, Opp. Yeshwant club, tukoganj, Lantern square, Indore, Madya Pradrsh 452003",License No. 11421850000710
https://www.swiggy.com/restaurants/crazy-coffee-grinar-tower-new-palasia-indore-752399,4.0,3 ratings,"UG-1 GRINAR TOWER 2/5 NEW PALASIA INDORE 452001, Indore,",License No. 21423850003323
https://www.swiggy.com/restaurants/tandoor-bhawar-kuan-professor-colony-indore-67068,3.8,1K+ ratings,"4, Professor Colony, AB Road,Bhawar Kuan, Indore",License No. 11419850000090
https://www.swiggy.com/restaurants/new-sheetal-restaurant-jai-maa-stationery-sudama-nagar-indore-676539,4.0,50+ ratings,"483, Lakshman Singh Gour Marg, Near Mahaveer Gate, Near Sethi Gate, Sector D, Sudama Nagar, Indore, Madhya Pradesh 452009",License No. 21423850000697
https://www.swiggy.com/restaurants/lucky-bakers-sector-d-sudama-nagar-indore-73645,4.0,5K+ ratings,"1878, Sector D, Sudama Nagar, Indore",License No. 11421850000042
https://www.swiggy.com/restaurants/uncle-peters-pancakes-vijay-nagar-indore-453701,4.0,100+ ratings,"6-A Kailash Park Colony, Geeta Bhawan Main Road, Near Geeta Bhawan Mandir, Kailash Park, Manoramaganj, Indore, Madhya Pradesh 452001",License No. 11421850001283
https://www.swiggy.com/restaurants/green-chilly-professor-colony-bhawar-kuan-indore-729395,3.8,20+ ratings,"26,PROFESSOR COLONY NEAR APPLE HOSPITAL, INDORE",License No. 21423850001947
https://www.swiggy.com/restaurants/dosa-corner-kalani-nagar-square-anjani-nagar-indore-129407,3.2,1K+ ratings,"1, Anjani Nagar, Kalani Nagar Square, Indore",License No. 21417850002289
https://www.swiggy.com/restaurants/zaika-restaurant-kanadia-rd-old-palasia-indore-670392,2.8,10+ ratings,"Sneh Regency, 80, Kanadia Rd, Telephone Square, Below Syndicat Bank, Tilak Nagar, Indore, Madhya Pradesh 452018, India",License No. 21422850008590
https://www.swiggy.com/restaurants/kake-di-hatti-new-palasia-indore-397555,3.7,100+ ratings,"106, NM Tower, Opposite Sudhashree Saree, Near 56 Dukan, Indore, Madhya Pradesh - 452001",License No. 21421850003997
https://www.swiggy.com/restaurants/theka-coffee-diamond-trade-center-new-palasia-indore-606985,4.1,50+ ratings,"56, Mahatma Gandhi Rd, Chappan Dukan, New Palasia, Indore, Madhya Pradesh 452001",License No. 21422850003680
https://www.swiggy.com/restaurants/paratha-junction-srinagar-extension-old-palasia-indore-591870,2.6,50+ ratings,"19, Srinagar Extension, Near Chandralok Square, Indore, Madhya Pradesh,452001",License No. 21421850006276
https://www.swiggy.com/restaurants/getaway-desserts-scheme-no-54-vijay-nagar-indore-580590,4.3,100+ ratings,"Upper Ground Floor,Property no. 7, PU-4, Scheme No. 54, indore, Madhya Pradesh 452010",License No. 11420850000149
https://www.swiggy.com/restaurants/one-bite-rangwasa-rau-and-rajendra-nagar-indore-580542,4.4,6 ratings,"SHOP NO 01 AB ROAD OPP KANYASHALA SCHOOL RAU, Rangwasa, Indore, Indore, Madhya Pradesh - 453331",License No. 21422850003844
https://www.swiggy.com/restaurants/goila-butter-chicken-upper-ground-floor-of-property-scheme-no-54-indore-762427,4.9,10+ ratings,"Upper Ground Floor of Property No. 7, PU-4, Scheme No-54,Madhya Pradesh,Indore 452010",License No. 11420850000149
https://www.swiggy.com/restaurants/the-chocolate-room-rd-bypass-north-indore-691421,3.8,10+ ratings,"35, Bhopal - Indore Rd, Brajeshwari Extension, Greater Brajeshwari, Indore, Madhya Pradesh 452018, India",License No. 21423850001267
https://www.swiggy.com/restaurants/veer-ji-malai-chaap-wale-dukan-street-new-palasia-indore-663312,4.0,20+ ratings,"Shop 12, One Center, 56 Dukan Street, New Palasia, Indore",License No. 21423850000021
https://www.swiggy.com/restaurants/delights-by-inox-c21-mall-54-scheme-indore-327567,3.8,10+ ratings,"INOX Leisure Ltd., C-21 Mall, Pu - 4, Schemeno ,54 ,AB Road, Indore, Pin -452010",License No. 11416850000636
https://www.swiggy.com/restaurants/wow-chicken-by-wow-momo-treasure-island-mall-mg-road-indore-625685,3.8,100+ ratings,"Unit No, F-9, Treasure Island Mall, MG Road, Indore- 452001",Applied for license
https://www.swiggy.com/restaurants/la-milano-pizzeria-geeta-bhavan-indore-605775,3.9,1K+ ratings,"5-B Rajgadh Kothi , Balaji Highlights Shop no UG 02 , Geeta Bhawan Main Road , Indore 452001",License No. 11422850000802
https://www.swiggy.com/restaurants/biggies-burger-78th-scheme-vijaynagar-indore-428771,3.9,500+ ratings,"Plot No 7, Scheme No 78 Part 2, Vijaynagar, Indore -452010",License No. 11421850000949
https://www.swiggy.com/restaurants/99-pancakes-anand-bazar-road-khajrana-indore-117698,4.2,500+ ratings,"4,Anand Bazar beside JMB Sweets",License No. 21420850000957
https://www.swiggy.com/restaurants/punjabi-dhaba-rau-a-b-road-indore-285951,3.4,1K+ ratings,"Near s ilicon city A B Road, Rau indore, INDORE - 452012",License No. 21419850002273
https://www.swiggy.com/restaurants/tirupati-restaurant-ring-road-sudama-nagar-indore-112244,3.9,1K+ ratings,"2293-D, Aroliya Market, Gopur Square, Ring Road, Sudama Nagar, Indore, Sudama Nagar, Indore",License No. 21418850003425
https://www.swiggy.com/restaurants/chick-n-serve-bijalpur-a-b-road-rau-and-rajendra-nagar-indore-621001,3.7,10+ ratings,BIJALPUR A.B. ROAD NEAR NARMADA CONTROL ROOM INDORE,License No. 21421850005538
https://www.swiggy.com/restaurants/foi-manik-bagh-palsikar-colony-manikbagh-indore-70979,3.6,1K+ ratings,"2-A, Palsikar Colony, Golden Avenue Building, Manik Bagh Road, Indore",License No. 21415850001716
https://www.swiggy.com/restaurants/mba-chai-wala-78th-scheme-aranya-nagar-indore-595205,3.1,20+ ratings,"PLOT NO 30 SHOP NO 1, SCHEME NO 78 ARANYA NAGAR VIJAY NAGAR INDORE",License No. 21422850004292
https://www.swiggy.com/restaurants/the-pizza-box-sukhdev-nagar-kalani-nagar-indore-743804,NEW,,"224 Sukhdev Nagar, 1st Floor, 60 Feet Road, Indore",License No. 21423850004553
https://www.swiggy.com/restaurants/pizza-point-sukhadev-nagar-sarafa-indore-551378,3.8,50+ ratings,"66, SUKHADEV NAGAR 60 FEET ROAD INDORE",License No. 21422850000465
https://www.swiggy.com/restaurants/agrawal-sweets-dravid-nagar-sudama-nagar-indore-292524,4.5,100+ ratings,"Footi Kothi Rd, Dravid Nagar Colony, Dravid Nagar, Sudama Nagar, Indore, Madhya Pradesh 452002",License No. 11419850000528
https://www.swiggy.com/restaurants/cakes-n-craft-bank-colony-sudama-nagar-indore-598442,4.3,10+ ratings,"637, SECTOR A-BANK COLONY NARENDRA TIWARI MARG, SUDHAMA NAGAR INDORE",License No. 11419850000032
https://www.swiggy.com/restaurants/cafe-kono-narendra-tiwari-marg-sudama-nagar-indore-521440,3.6,100+ ratings,"632 Narendra Tiwari Marg, Sudama Nagar, Near Ganesh Dwar, Indore, Madhya Preadesh 452009",License No. 21419850002061
https://www.swiggy.com/restaurants/chinese-panda-footi-kothi-square-sudama-nagar-indore-606388,2.2,10+ ratings,"2563 -E, Near Footi Kothi Square, Sudama Nagar, Indore",License No. 11416850000772
https://www.swiggy.com/restaurants/goswami-momos-bhawar-kuan-veer-savarkar-market-indore-152732,4.1,100+ ratings,Goswami momos 415 bairathi colony Gurudwara Indore,License No. 21419850000650
https://www.swiggy.com/restaurants/madni-non-veg-restaurant-14-sector-chandan-nagar-indore-111725,3.9,10K+ ratings,"22, Dhar Rd, Chandan Nagar, Indore, Madhya Pradesh 452002",License No. 11421850000839
https://www.swiggy.com/restaurants/kwality-walls-frozen-dessert-and-ice-cream-shop-sarafa-raj-mohalla-indore-223393,4.4,500+ ratings,77 Jawar marg rajmohula Near vashnav schooL Madhya Pradesh India,License No. 21419850004006
https://www.swiggy.com/restaurants/the-betel-leaf-co-saket-nagar-old-palasia-indore-591287,4.5,20+ ratings,"262,Saket Nagar ,Indore 452018",License No. 21422850004391
https://www.swiggy.com/restaurants/moti-mahal-delux-south-tukoganj-indore-523163,3.9,100+ ratings,"G1 GROUND FLOOR, MZ-01, UNIT NO 6, SATGURU PRIME 11, BICHOLI MARDANA INDORE",License No. 11422999000074
https://www.swiggy.com/restaurants/dilli-darbar-mg-road-new-palasia-indore-84060,3.7,1K+ ratings,590 MG Road New Palasia,License No. 21418850003879
https://www.swiggy.com/restaurants/urban-tadka-khandwa-road-bhawar-kuan-indore-713590,NEW,,"PATWARI HALKA NO. 14 INFRONT OF NEW RANI BAGH KHANDWA ROAD INDORE, Indore",License No. 21423850000715
https://www.swiggy.com/restaurants/cake-house-nanda-nagar-sarafa-indore-701766,3.2,10+ ratings,"695A, Nanda Nagar, Govind Colony, Indore, Madhya Pradesh 452006, India",License No. 21423850001683
https://www.swiggy.com/restaurants/the-cake-wala-manik-bagh-road-room-ram-nagar-indore-620495,3.8,50+ ratings,"8 Shivshakti Apartment, 117 Room Ram Nagar Manik Bagh Road, Indore, Indore, Indore, Indore, Madhya Pradesh - 452007",License No. 21422850006202
https://www.swiggy.com/restaurants/the-curry-rau-and-rajendra-nagar-nalanda-parisar-indore-289780,--,Too Few Ratings,"B 730 scheme no. 103 Keshar bagh road Opposite Sahej Residency,",License No. 21417850002693
https://www.swiggy.com/restaurants/shreemaya-celebration-rajendra-nagar-rajendra-nagar-indore-73778,4.3,1K+ ratings,"Opposite Rajendra Nagar Police Station, A B Road, Rajendra Nagar, Indore",License No. 11414850002135
https://www.swiggy.com/restaurants/cake-boss-manik-bagh-road-indore-393072,4.6,10+ ratings,"07, VYANKTESH MANIK BAGH , Indore, Indore, Indore, Madhya Pradesh - 452001",License No. 21423850003281
https://www.swiggy.com/restaurants/ramesh-south-indian-khatiwala-tank-khatiwala-tank-sindhi-colony-indore-77057,4.2,1K+ ratings,"31 M khatiwala tank,near shiv sai mandir, Angan apartment, indore",License No. 21418850003235
https://www.swiggy.com/restaurants/gujrat-chicken-center-manik-bagh-road-gulzar-colony-indore-113886,4.0,500+ ratings,"Shop 1, Scheme No. 102, Halima Palace, Manik Bagh Road, Indore.",License No. 21419850001631
https://www.swiggy.com/restaurants/chicken-bites-palsikar-colony-bhawar-kuan-indore-552289,3.3,20+ ratings,"6, Palsikar Rd, Nai Duniya, Palsikar Colony, Indore, Madhya Pradesh 452007, India",License No. 21422850002885
https://www.swiggy.com/restaurants/top-n-town-dravid-nagar-kalani-nagar-indore-742745,NEW,,10 DRAVID NAGAR INDORE 452001,License No. 11419850000256
https://www.swiggy.com/restaurants/baskin-robbins-happyness-shakes-usha-nagar-sudama-nagar-indore-565253,--,Too Few Ratings,"413 USHA NAGAR EXTENSION INDORE, Madhya Pradesh - 452009",License No. 21421850011088
https://www.swiggy.com/restaurants/saffron-sapna-sangeeta-road-indore-493164,3.9,100+ ratings,"168, Sachchidanand Nagar, Old, Babu Lalchand Chajlani Rd, Model Town Colony, Revenue Colony, Sachidanand Nagar, Indore, Madhya Pradesh 452009",Applied for license
https://www.swiggy.com/restaurants/punjabi-zayka-manik-bagh-rd-bhawar-kuan-indore-746509,--,Too Few Ratings,"Manik Bagh Rd, Prem Nagar, Indore, Madhya Pradesh, India",License No. 21423850004240
https://www.swiggy.com/restaurants/jmb-moti-tabela-manik-bagh-road-bhawar-kuan-indore-148394,4.6,1K+ ratings,"Opposite Collectorate office, Indore",License No. 11418850000820
https://www.swiggy.com/restaurants/oye-pappe-rajiv-gandhi-square-bhawar-kuan-indore-114807,4.1,500+ ratings,"G-05, Sairam Plaza Near New Anand Hispital, Near Rajiv Gandhi Square",License No. 21421850002315
https://www.swiggy.com/restaurants/veer-ji-da-dhaba-khatiwala-tank-vikas-rekha-complex-indore-524397,2.6,20+ ratings,"44, KHATIWALA TANK VIKAS REKHA COMPLEX, Indore, Indore, Indore, Madhya Pradesh - 452001",License No. 21423850003129
https://www.swiggy.com/restaurants/mr-anna-by-maa-ki-rasoi-gopur-colony-sudama-nagar-indore-604322,4.1,100+ ratings,"291 GOPUR EXT NEAR GOPUR SQUARE INDORE , Indore, Indore, Indore, Madhya Pradesh - 452001",License No. 21423850008046
https://www.swiggy.com/restaurants/idli-hut-vatsalya-chambers-sapna-sangeeta-road-indore-68410,4.1,1K+ ratings,"Ground Floor, Vatsalya Chambers, Sapna Sangeeta, Indore",License No. 21414850017588
https://www.swiggy.com/restaurants/new-agrawal-sweets-professor-colony-sapna-sangeeta-indore-104277,4.1,10K+ ratings,"318, Professor Colony, Tower Square, Sapna Sangeeta, Indore",License No. 11414850002829
https://www.swiggy.com/restaurants/gyaniji-ka-khalsa-dhaba-bhawar-kuan-vishnu-puri-colony-indore-67223,3.9,5K+ ratings,"44- B, Bhawar Kuan Square, Bhawar Kuan, Indore",License No. 11416850000679
